Title,Url,Length,Viewed,Bookmark,Tags,AddDate
"Alan Watts - Don't Be Such a Drag! ...Be a Buddha Instead (here's how) - YouTube",https://www.youtube.com/watch?v=8urGMewxZnQ,long,0,,Watts,1470459428
"Alan Watts - We Are Just Vibrations (everything is moving ... constantly ) - YouTube",https://www.youtube.com/watch?v=ioJQIlfcAw4,long,0,,Watts,1470459472
"Alan Watts ~ We Are All Connected - YouTube",https://www.youtube.com/watch?v=-ovlHczhTQA,long,1,,Watts,1470511415
"Alan Watts - What If Money Was No Object - YouTube",https://www.youtube.com/watch?v=FlGMU3sp00I,short,1,,Watts,1470576753
"CRAVING—The CAUSE of Suffering, By Alan Watts. - YouTube",https://www.youtube.com/watch?v=lr0WbULd7dY,short,1,,Watts,1470576963
"A Teaching From Zen Master Jinen - YouTube",https://www.youtube.com/watch?v=APjXpUnHw20,short,0,,"Zen, Jinen",1470606300
"A Teaching By Zen Master Jinen Part 2 - YouTube",https://www.youtube.com/watch?v=nkSRzaqpOCQ,short,0,,"Zen, Jinen",1470606334
"A Teaching By Zen Master Jinen Part 3 - YouTube",https://www.youtube.com/watch?v=bEffMPYnFoo,short,0,,"Zen, Jinen",1470607221
"A Teaching By Zen Master Jinen Part 4 - YouTube",https://www.youtube.com/watch?v=yI9qeLdQdmE,short,0,,"Zen, Jinen",1470607224
"A Teaching By Zen Master Jinen Part 5 - YouTube",https://www.youtube.com/watch?v=TD9BeX0p4OY,short,0,,"Zen, Jinen",1470607227
"Teaching of Zen Master Linji (2) - YouTube",https://www.youtube.com/watch?v=qhEUieG1Y3c,long,0,00h00m00s,"Zen, Linji",1470607230
"The Zen Teaching of Rinzai 1 20b - YouTube",https://www.youtube.com/watch?v=BsIpI9-U2ZE,long,1,,Zen,1470607304
"David Peters: Korean Zen and ""Don't-Know"" Mind - YouTube",https://www.youtube.com/watch?v=SkRAniKkCPE,long,0,,Zen,1470612367
"Teachings of Zen Master Linji - YouTube",https://www.youtube.com/watch?v=C9qfvBzqjuE,long,1,,"Zen, Linji",1470612408
"Alan Watts - Mental Noise - YouTube",https://www.youtube.com/watch?v=v8UDVuU8ekY,short,1,,Watts,1470662958
"Alan Watts: The Great Problem - YouTube",https://www.youtube.com/watch?v=M0k6Ao3EAyM,short,1,,Watts,1470663047
"Alan Watts - The universe as one big event - YouTube",https://www.youtube.com/watch?v=Lj2CyIFKZ7w,long,1,,Watts,1470750083
"Alan Watts - The Pathetic Fallacy - YouTube",https://www.youtube.com/watch?v=gOAbCCJjD_U,long,1,,Watts,1470750113
"Alan Watts ~ The Universe Looking At Itself Through You - YouTube",https://www.youtube.com/watch?v=R7Iw9W3vVQw,long,1,,Watts,1470750144
"Alan Watts - The Million Masks Of God. - YouTube",https://www.youtube.com/watch?v=uX9Z9V21SwI,long,1,,Watts,1470750177
"Eckhart Tolle - The inner body (An early talk) - YouTube",https://www.youtube.com/watch?v=lDXkj12ymgo,long,0,,"Eckart Tolle",1470750213
"Economic Crisis and Globalization - Richard D. Wolff Lecture 8 - YouTube",https://www.youtube.com/watch?v=gNVvG_9hdNc,long,1,,Wolff,1470764009
"Alan Watts - ""The Future is Absurd, the Universe has no Purpose & Life is a Game"" - YouTube",https://www.youtube.com/watch?v=CGSsF3ihHc8,long,1,,Watts,1470777658
"Alan Watts - Do YOU do it, or does IT do you? - YouTube",https://www.youtube.com/watch?v=7FgVGt96KsM,long,0,00h12m19s,Watts,1470780906
"| Global Capitalism | Professor Economist Richard D. Wolff 2016 • Eric Schocket Lecture • - YouTube",https://www.youtube.com/watch?v=-yDr-kZrP_0,long,1,,Wolff,1470933195
"Shunryu Suzuki: Breathing - YouTube",https://www.youtube.com/watch?v=kzWX9YEXQ-Y,short,0,,Zen,1470950815
"Interview Claude AnShin Thomas - YouTube",https://www.youtube.com/watch?v=9hZ5NWg-kok,long,1,,"Zen, Claude AnShin Thomas",1470951686
"Jiddu Krishnamurti On Observing Ourselves - YouTube",https://www.youtube.com/watch?v=jOVblLPzJ-E,long,1,,"Jiddu Krishnamurti",1470951929
"What does awareness mean - J Krishnamurti - YouTube",https://www.youtube.com/watch?v=pugAHMNRTHQ,long,1,,"Jiddu Krishnamurti",1470951986
"Rare Talks of Jiddu Krishnamurti : The Movement of Thought and Becoming - YouTube",https://www.youtube.com/watch?v=W-75NWflS3M,long,0,01h00m00s,"Jiddu Krishnamurti",1470952025
"Jiddu Krishnamurti Interviewed On Love, Sex & Pleasure. - YouTube",https://www.youtube.com/watch?v=lIe5HOj50uQ,long,0,,"Jiddu Krishnamurti",1470952050
"Claude Anshin Thomas Annual John Cobb Peace Lecture 2013 - YouTube",https://www.youtube.com/watch?v=Rtl-49lELD8,long,1,,"Zen, Claude AnShin Thomas",1470952798
"Claude AnShin Thomas FAU Talk Jupiter, FL March 2013 - YouTube",https://www.youtube.com/watch?v=tCiPOIs14dQ,long,0,,"Zen, Claude AnShin Thomas",1470952990
"Alan Watts - Common Sense - YouTube",https://www.youtube.com/watch?v=inxRu9NFhwE,short,1,,Watts,1470994287
"Alan Watts - The rule of the universe - YouTube",https://www.youtube.com/watch?v=umUdoasd-9E,short,1,,Watts,1470994475
"Alan Watts on Zen, Meditation, and More - YouTube",https://www.youtube.com/watch?v=Vj_E7jcvCP8,short,1,,Watts,1470995513
"Japanese Zen Buddhism and the Impossible Painting - YouTube",https://www.youtube.com/watch?v=iLTpYPM3smU,long,0,,Zen,1471034441
"An Introduction to Japanese Buddhism (7/24/2012) - YouTube",https://www.youtube.com/watch?v=taRphUIQuOw,long,0,,Zen,1471034500
"12B - The Beginnings of Chan (Zen) Painting and Muqi - YouTube",https://www.youtube.com/watch?v=c5S-qgtXDCg,long,0,,Zen,1471034643
"Four Ways of Letting Go | by Ajahn Brahm - YouTube",https://www.youtube.com/watch?v=USC5MJVZLy8,long,0,,Zen,1471034781
"Japanese Zen Buddhism monk visit Manchester to teach Zazen! - YouTube",https://www.youtube.com/watch?v=r1WcEUrbDjs,long,0,,Zen,1471034835
"Kazuaki Tanahashi - The Brush Mind - YouTube",https://www.youtube.com/watch?v=7tmGq_jUmrI,long,0,,Zen,1471034902
"Alan Watts - Falling in Love - ISS Space station Time Lapse video - YouTube",https://www.youtube.com/watch?v=0VaF9aS5oKI,short,1,,Watts,1471098189
"Alan Watts ~ Dancing the Game of Life - YouTube",https://www.youtube.com/watch?v=xTbmRl2pDbY,short,1,,Watts,1471098514
"Alan Watts - The Problem With International Politics [informative and pretty entertaining] - YouTube",https://www.youtube.com/watch?v=b8FQeo_YaI8,long,0,,Watts,1471107133
"Alan Watts - Man and nature (Top talk) (Man in nature) - YouTube",https://www.youtube.com/watch?v=JQHWrCYS8cM,long,1,,Watts,1471107333
"Alan Watts - Why not now ? (2014): Why not now ? (1/3) - YouTube",https://www.youtube.com/watch?v=cMT7f4fs8E8,long,1,,Watts,1471107350
"Claude AnShin Thomas answering interesting Spiritual Questions. 19 July 2013 - YouTube",https://www.youtube.com/watch?v=bJ10G8VFsv0,long,1,,"Claude AnShin Thomas",1471130671
"Claude AnShin Thomas: Waking Up to Compassion in the Face of Aggression - YouTube",https://www.youtube.com/watch?v=KdKxQNlAQhY,long,1,,"Claude AnShin Thomas",1471132728
"Alan Watts - Trust Your Higher Self - YouTube",https://www.youtube.com/watch?v=dAxrzZNSWe0,short,1,,Watts,1471186947
"Alan Watts - We have to live in boxes - YouTube",https://www.youtube.com/watch?v=n2I8ZzFz7ig,short,1,,Watts,1471186972
"Economic Update: Economics of Worker Coops (2016 08.11) - YouTube",https://www.youtube.com/watch?v=hfPDvkk0qe8,long,1,,Wolff,1471192220
"Thich Nhat Hanh:Foundations of Mindfulness - YouTube",https://www.youtube.com/watch?v=HLi6ZuRpsvo,long,0,,"Thich Nhat Hanh",1471230856
"ALAN WATTS - THE MIND IS A VICIOUS CYCLE - YouTube",https://www.youtube.com/watch?v=HXIHT7CKY2s,short,1,,Watts,1471272895
"2014 11 19 Joseph Goldstein - ""Mindfulness: What it is and is Not"" - YouTube",https://www.youtube.com/watch?v=3Uqoxo_jPXQ,long,0,,Zen,1471283705
"Getting Out of Your Own Way | Dharma Talk with Zen Buddhist Monk Ven. Lawrence Dō'an Grecco - YouTube",https://www.youtube.com/watch?v=d7eApirNNBM,long,1,,Zen,1471283805
"Wisdom Of Youth - Alan Watts - YouTube",https://www.youtube.com/watch?v=zjWD0JU92lw,short,1,,Watts,1471303796
"It all goes together - Alan Watts - YouTube",https://www.youtube.com/watch?v=qml1-xzPpxY,short,1,,Watts,1471304007
"TalkingStickTV - Claude Anshin Thomas - A Soldier's Journey from War to Peace - YouTube",https://www.youtube.com/watch?v=D1r3-6KjcAA,long,1,,"Claude AnShin Thomas",1471382007
"Being In the World Without Misery (Part 1 of 2) - Claude AnShin - YouTube",https://www.youtube.com/watch?v=5IJSQPcb3Mc,long,1,,"Claude AnShin Thomas",1471382010
"Being In the World Without Misery (Part 2 of 2) - Claude AnShin - YouTube",https://www.youtube.com/watch?v=-QqKdw0s4XQ,long,1,,"Claude AnShin Thomas",1471382015
"Claude AnShin Thomas At Moravian College - YouTube",https://www.youtube.com/watch?v=_qRFZQhF2XI,long,1,,"Claude AnShin Thomas",1471403016
"Claude AnShin Thomas, FAU Talk Boca Raton March 2013 - YouTube",https://www.youtube.com/watch?v=RmTE9cKwajw,long,0,,"Claude AnShin Thomas",1471403044
"Claude Anshin Thomas ""The Costs of War"" - YouTube",https://www.youtube.com/watch?v=oru42N3pBgc,short,1,,"Claude AnShin Thomas",1471442345
"Claude AnShin Thomas' Talk with Veterans at Marymount University March 2013 - YouTube",https://www.youtube.com/watch?v=mSQQHouEtrc,long,1,,"Claude AnShin Thomas",1471442505
"Peace is Every Step - YouTube",https://www.youtube.com/watch?v=UTdVfYs0ZBc,short,1,,"Claude AnShin Thomas, Thich Nhat Hanh",1471442800
"Global Capitalism Monthly: Economic Update AUGUST 2016 - YouTube",https://www.youtube.com/watch?v=g-ZkCzBc_F0,long,1,,Wolff,1471449332
"Capitalism is Rigged Against The Majority of People On The Planet - Richard Wolff - YouTube",https://www.youtube.com/watch?v=CRAWjf5cZLQ,long,1,,Wolff,1471623061
"Alan Watts - What you focus on is what you will attract - YouTube",https://www.youtube.com/watch?v=rxmzChcWweY,long,0,00h29m00s,Watts,1471740852
"Marxism 101 Why Socialism Is Better Than Capitalism Dr. Richard Wolff - YouTube",https://www.youtube.com/watch?v=Z5nIWrLXldM,long,1,,Wolff,1471801367
"Alan Watts on Being Alive - YouTube",https://www.youtube.com/watch?v=uJStjV4HkSE,short,1,,Watts,1471850792
"Suffering and Kamma by Ajahn Jayasaro, Dhamma Talk, Dharma, Buddhism - YouTube",https://www.youtube.com/watch?v=P_rM8HDYm2c,long,1,,"Ajahn Jayasaro",1471874747
"Peace of Mind: Won Buddhism Dharma Talk - YouTube",https://www.youtube.com/watch?v=g-oBBmNIbMo,long,0,00h00m00s,"Chung Ohun Lee",1471874900
"Mind Creates Everything: Won Buddhism Dharma Talk - YouTube",https://www.youtube.com/watch?v=2XFxF834OIU,long,0,,"Chung Ohun Lee",1471874929
"Reflections on Karma: Taking Responsibility for Your Life', by Venerable Ajahn Jayasaro - YouTube",https://www.youtube.com/watch?v=zJ62UKpZL5s,long,0,00h43m33s,"Ajahn Jayasaro",1471921298
"Joko Beck Dharma Talk (1) of (3): ""Ordinary Mind"" (Feb/1990) - YouTube",https://www.youtube.com/watch?v=ojR0IMhXef0,long,1,,"Jako Beck",1471993878
"Joko Beck Dharma Talk (2) of (3): ""Sitting Practice"" (Dec/1990) - YouTube",https://www.youtube.com/watch?v=ZXjDwEJ9tCA,long,1,,"Jako Beck",1471993898
"Joko Beck Dharma Talk (3) of (3): ""Experiencing Body Sensation"" (Feb/1991) - YouTube",https://www.youtube.com/watch?v=8VRlaOI8ME8,long,1,,"Jako Beck",1471993913
"What to do now about suffering (Ajahn Amaro) - YouTube",https://www.youtube.com/watch?v=RxpBqDyJ2ks,long,0,,"Ajahn Amaro",1471994057
"Dharma Talk with Zen Master Dae Kwang 30/6/14 - Part 1 - YouTube",https://www.youtube.com/watch?v=bAYcY1zDUy4,long,0,,"Dae Kwang",1471994378
"Dharma Talk with Zen Master Dae Kwang 30/6/14 - Part 2 - YouTube",https://www.youtube.com/watch?v=pofeMf_KLWc,long,0,,"Dae Kwang",1471994409
"Jiddu Krishnamurti - Most people are occupied with jobs - YouTube",https://www.youtube.com/watch?v=x5kTObI2Y_s,long,1,,"Jiddu Krishnamurti",1472045675
"Thich Nhat Hanh Loneliness is the Ill Being of our Time - YouTube",https://www.youtube.com/watch?v=yZ1x9bzl2Ww,long,1,,"Thich Nhat Hanh",1472061518
"Jiddu Krishnamurti : What is a Healthy Mind - Nature of Mind - YouTube",https://www.youtube.com/watch?v=7LOIYtcok3g,long,0,00h00m00s,"Jiddu Krishnamurti",1472094728
"What is the right relationship to money? - YouTube",https://www.youtube.com/watch?v=Ep_g41H-6nE,long,0,00h00m00s,"Jiddu Krishnamurti",1472132058
"Does God exist? - YouTube",https://www.youtube.com/watch?v=tYjYL448-yY,long,0,,"Jiddu Krishnamurti",1472132084
"Jiddu Krishnamurti : How can the mind transform itself ? - YouTube",https://www.youtube.com/watch?v=Yc60HYEeSkI,long,0,00h00m00s,"Jiddu Krishnamurti",1472180679
"Alan Watts - Let Go - YouTube",https://www.youtube.com/watch?v=idPKCleQm_Y,short,1,,Watts,1472279382
"Prof Noam Chomsky Interview 2016 on Economics & Classical Liberalism - Revolutionary Violence - YouTube",https://www.youtube.com/watch?v=rqtshLxBKNk,long,0,00h05m29s,Chomsky,1472318282
"Noam Chomsky - Understanding Reality - YouTube",https://www.youtube.com/watch?v=cQd6QGQIxmQ,long,1,,Chomsky,1472406073
"noam chomsky - the world war - YouTube",https://www.youtube.com/watch?v=CqzBaXLBGLE,long,0,,Chomsky,1472486840
"Noam Chomsky July, 2016 On the Kurds - YouTube",https://www.youtube.com/watch?v=6JlqRgIzZkc,long,1,,Chomsky,1472487844
"Zen - Get Real #1 - YouTube",https://www.youtube.com/watch?v=zs6fzY4H8S8,long,1,,Zen,1472519911
"Zen Practice Explained - YouTube",https://www.youtube.com/watch?v=HxlhvaF4ORo,long,0,00h00m00s,Zen,1472520003
"Genpo Roshi - A guided meditation through your interiors www.bpv.ch - YouTube",https://www.youtube.com/watch?v=n22a1Hf4rjk,long,0,,Zen,1472520089
"20 - Uncomfortable Zen - Tuesday August 6, 2013 - YouTube",https://www.youtube.com/watch?v=fF2HG-BVxtk,long,0,,Zen,1472520209
"03 ""I"" Arising, ""I"" Dissolving - Tuesday October 2, 2012 - YouTube",https://www.youtube.com/watch?v=ptKpA6-dsKs,long,0,,Zen,1472520276
"If each moment is complete why do we need practice? - Kazuaki Tanahashi - YouTube",https://www.youtube.com/watch?v=ebh2C0avDlo,long,0,,Zen,1472549301
"The Circle in the Zen Tradition, Kazuaki Tanahashi - YouTube",https://www.youtube.com/watch?v=DA1pIYEIWmI,long,0,,Zen,1472549330
"Zen Master: John Daido Loori Roshi - YouTube",https://www.youtube.com/watch?v=hwHB-r7twW8,long,1,,"John Daido Loori",1472565806
"ZEN, Rinzai zen, Shodo Harada Roshi in America - YouTube",https://www.youtube.com/watch?v=NL49M0WkcLc,long,0,,Zen,1472565898
"Zen Master Bon Yeon at Boston University - YouTube",https://www.youtube.com/watch?v=A1YRsyInIY4,long,0,,"Zen,Bon Yeon",1472566001
"Capitalism IS IN CRISIS! Economist Richard Wolff Talks w/ Lee Camp [25] - YouTube",https://www.youtube.com/watch?v=JGbC2nB9GqM,long,1,,Wolff,1472578178
"Capitalism Hits the Fan - Richard Wolff - YouTube",https://www.youtube.com/watch?v=TZU3wfjtIJY,long,0,,Wolff,1472578394
"Richard Wolff ""Stephen Resnick Memorial Lecture"" - YouTube",https://www.youtube.com/watch?v=2S5wCQ0kjJg,long,1,,Wolff,1472578410
"Richard Wolff on Capitalism - YouTube",https://www.youtube.com/watch?v=YMdIgGOYKhs,long,1,,Wolff,1472578486
"Richard Wolff: How to Teach Marxism - YouTube",https://www.youtube.com/watch?v=uY5dP7cyWDo,long,0,,Wolff,1472578521
"NOWMAN Show Special: Richard Wolff In Hollywood- Part 1 - YouTube",https://www.youtube.com/watch?v=gLVz-YMiMxw,long,0,,Wolff,1472578697
"NOWMAN Show Special: Richard Wolff In Hollywood- Part 2 - YouTube",https://www.youtube.com/watch?v=52uQ18uPZvA,long,0,,Wolff,1472578700
"The NOWMAN Show Special: Richard Wolff In Hollywood- Part 3 - YouTube",https://www.youtube.com/watch?v=1X2Li5Qe8gM,long,0,,Wolff,1472578703
"Nowman Show Special: Richard Wolff In Hollywood- Part 4 - YouTube",https://www.youtube.com/watch?v=VFI3U-6Pvj8,long,0,,Wolff,1472578706
"Advanced & Applied Marxian Economics (Session 1) - Richard D Wolff - YouTube",https://www.youtube.com/watch?v=WGYdZo3mw00,long,0,,Wolff,1472753643
"Advanced & Applied Marxian Economics (Session 2) - Richard D Wolff - YouTube",https://www.youtube.com/watch?v=0zc1bI8ZOnM,long,0,,Wolff,1472753646
"Advanced & Applied Marxian Economics (Session 3) - Richard D Wolff - YouTube",https://www.youtube.com/watch?v=fN86CkP04-0,long,0,,Wolff,1472753649
"Advanced & Applied Marxian Economics (Session 4) - Richard D Wolff - YouTube",https://www.youtube.com/watch?v=Fgkzhq3-vlA,long,0,,Wolff,1472753652
"Full Interview of Julian Assange - YouTube",https://www.youtube.com/watch?v=1IfrNZfqGsQ,long,0,00h10m05s,"Julian Assange",1472774874
"Economic Update: Puerto Rico's Crisis is Systemic (2016.09.01) - YouTube",https://www.youtube.com/watch?v=DUgkYjrZc50,long,0,00h00m00s,Wolff,1473015079
"Noam Chomsky on NATO - YouTube",https://www.youtube.com/watch?v=NvAAwiyxJMw,long,1,,Chomsky,1473016096
"Noam Chomsky - Right-wing Protesters - YouTube",https://www.youtube.com/watch?v=jqAGbeCFGI8,long,0,,Chomsky,1473016096
"Noam Chomsky - Why Iraq - YouTube",https://www.youtube.com/watch?v=coqI8nunzeA,long,0,,Chomsky,1473018333
"Noam Chomsky: On Power and Ideology | The New School - YouTube",https://www.youtube.com/watch?v=w_X5czMVKT8,long,0,,Chomsky,1473102089
"Noam Chomsky Globalization and Neoliberalism FULL Speech + Q&A - YouTube",https://www.youtube.com/watch?v=ILcKbKTlzfc,long,0,00h15m39s,Chomsky,1473102139
"Noam Chomsky FULL C-SPAN Interview - YouTube",https://www.youtube.com/watch?v=D1PtLjwPZrE,long,0,,Chomsky,1473176282
